"","business_id","business_name","rating","flavor","environment","service","share","avg_cost","food_style","district","longitude","latitude","free_parking","wifi","delivery","n"
"235",501609,"重庆小天鹅(胶州路店)","4",22,18,16,0,77,"hotpot","静安区",121.43975,31.23482,1,0,0,NA
"236",501627,"振宇家常菜","3",16,13,12,5,55,"local","浦东新区",121.69027,31.19319,1,0,0,NA
"237",501639,"好兄弟(威海路店)","4",18,12,15,0,45,"local","静安区",121.45613,31.22525,0,0,0,NA
"238",501640,"巴谷乡情","3.5",18,16,16,67,61,"sichuan","长宁区",121.40008,31.20591,1,0,0,NA
"239",501642,"甜蜜蜜(虹梅路总店)","3",18,13,13,0,37,"guangdong","闵行区",121.38686,31.18825,0,1,1,NA
"240",501643,"鼎丰港式美食","3",17,13,14,0,35,"guangdong","闵行区",121.38673,31.18866,0,0,0,NA
"241",501646,"黑三娘(仙霞店)","4",21,14,15,1235,69,"sichuan","长宁区",121.38684,31.20549,1,0,0,NA
"242",501647,"小四川鱼庄(招远路总店)","3",19,8,12,0,31,"sichuan","浦东新区",121.51411,31.23698,0,0,0,NA
"243",501653,"恒隆大酒店(春申店)","4",17,18,14,0,91,"local","闵行区",121.39945,31.1056,1,1,1,NA
"244",501662,"新吉士酒楼(虹桥店)","4",20,19,17,191,135,"local","长宁区",121.4121,31.19292,1,0,0,NA
"245",501680,"华华川菜馆","3",22,4,10,718,45,"sichuan","静安区",121.46118,31.23152,0,1,1,NA
"246",501682,"月季园","3.5",19,14,16,100,51,"northeast","普陀区",121.4148,31.24753,1,0,0,NA
"247",501692,"名盛串城","3",18,11,14,0,43,"south_korea","浦东新区",121.51543,31.23768,0,1,1,NA
"248",501699,"长白山韩国烧烤店(武川总店)","4",21,16,17,949,62,"south_korea","杨浦区",121.49418,31.30123,1,0,0,NA
"249",501737,"蝶翠轩(新华店)","4",18,23,15,650,143,"local","长宁区",121.4261,31.20329,1,0,0,NA
"250",501743,"湘水洞","3.5",19,16,13,20,52,"hunan","闵行区",121.34528,31.16054,0,1,1,NA
"251",501785,"苔圣园(黄浦店)","4",19,14,15,0,111,"local","黄浦区",121.47108,31.23403,1,0,0,NA
"252",501788,"新滨铁板烧","5",25,25,24,0,659,"japan","长宁区",121.37853,31.1929,1,0,0,NA
"253",501806,"井上蛙干锅一绝","4",19,17,17,310,51,"local","虹口区",121.48251,31.25123,0,1,1,NA
"254",501823,"逸谷(延安西路店)","4",22,23,22,0,157,"guangdong","长宁区",121.39849,31.19977,1,0,0,NA
"255",501825,"神田烧肉(淮海店)","4",21,14,16,424,158,"japan","卢湾区",121.4633,31.21869,1,0,0,NA
"256",501833,"晓","4.5",22,25,21,233,223,"japan","长宁区",121.39134,31.19958,1,0,0,NA
"257",501843,"华德饭店(仙霞店)","2",15,11,9,0,45,"local","长宁区",121.39396,31.20594,0,1,1,NA
"258",501844,"华德饭店(虹桥店)","2",16,11,10,34,52,"local","长宁区",121.41886,31.19604,1,0,0,NA
"259",501851,"旺旺火锅楼(舟山路店)","3",19,10,11,0,65,"hotpot","虹口区",121.50402,31.25865,1,0,0,NA
"260",501859,"美娇酒楼","4",19,13,16,0,70,"local","黄浦区",121.47032,31.23392,0,0,0,NA
"261",501863,"新雨花大酒店","2",12,13,11,0,92,"local","虹口区",121.50112,31.27463,1,0,0,NA
"262",501867,"半岛品珍舫(镇宁店)","4",18,19,17,0,117,"local","静安区",121.43692,31.21867,1,0,0,NA
"263",501872,"点石斋小宴","4",19,22,18,804,136,"local","徐汇区",121.45705,31.20867,0,0,0,NA
"264",501873,"湾仔(衡山路店)","2",14,13,11,0,55,"sichuan","徐汇区",121.44978,31.21142,1,0,0,NA
"265",501884,"虹东韩国料理(多伦路店)","4",21,21,21,0,73,"south_korea","虹口区",121.48199,31.2648,1,1,1,NA
"266",501885,"秋之港日本料理","4",21,17,17,0,164,"japan","长宁区",121.39713,31.20374,1,0,0,NA
"267",501894,"闽旺自助火锅","2",13,10,11,14,36,"hotpot","虹口区",121.47519,31.24546,0,0,0,NA
"268",501895,"王品台塑牛排(仙霞店)","5",24,26,29,0,285,"western","长宁区",121.4061,31.20483,1,1,1,NA
"269",501896,"部落情(江川店)","4",18,13,14,0,45,"hotpot","闵行区",121.41718,31.00346,1,0,0,NA
"270",501920,"天天小吃坊","2",14,11,12,0,43,"local","徐汇区",121.44186,31.1914,0,0,0,NA
"271",501927,"果园","4",23,14,16,1011,48,"hunan","虹口区",121.47987,31.27348,1,1,1,NA
"272",501954,"一得仙上海餐厅(浦东店)","3.5",19,16,16,58,97,"local","浦东新区",121.5232,31.22728,1,0,0,NA
"273",501971,"福地大酒店","3",17,14,14,81,70,"local","徐汇区",121.44847,31.1899,1,0,0,NA
"274",501975,"小亭酒家","4",20,19,16,0,75,"local","徐汇区",121.43601,31.18257,1,0,0,NA
"275",501981,"小肥羊(兰溪路店)","3.5",19,16,14,104,62,"hotpot","普陀区",121.40409,31.23979,1,1,1,NA
"276",502001,"卢家湾食府","2",14,11,12,4,22,"local","卢湾区",121.47203,31.20985,0,0,0,NA
"277",502007,"华航酒店","2",15,11,12,2,37,"local","长宁区",121.41968,31.22414,0,0,0,NA
"278",502019,"锅比盆大","4",20,19,18,0,110,"hotpot","静安区",121.44652,31.21895,1,1,1,NA
"279",502026,"尚朋堂骨头王火锅","2",14,12,12,14,48,"hotpot","长宁区",121.4236,31.20897,0,0,0,NA
"280",502044,"王朝大酒店(浦东店)","4",20,23,19,0,175,"local","浦东新区",121.50878,31.23628,1,1,1,NA
"281",502051,"十里扬酒家","3",15,14,15,11,55,"local","徐汇区",121.41651,31.14909,1,0,0,NA
"282",502059,"谭火锅(川沙店)","2",16,11,11,7,54,"hotpot","浦东新区",121.68917,31.19767,0,0,0,NA
"283",502070,"俏江南(徐汇店)","4",19,24,18,197,190,"sichuan","徐汇区",121.4483,31.20935,1,0,0,NA
"284",502076,"茂隆餐厅","2",19,6,7,1086,76,"local","卢湾区",121.45993,31.2217,1,0,0,NA
"285",502084,"小锦江","3.5",18,17,16,32,79,"local","闵行区",121.37222,31.11329,1,0,0,NA
"286",502099,"侑菜","2",13,12,11,0,53,"local","徐汇区",121.4519,31.20831,0,0,0,NA
"287",502105,"翰林轩(淮海中路店)","5",24,26,26,0,193,"guangdong","卢湾区",121.47955,31.2249,1,0,0,NA
"288",502118,"繁江酒楼(靖宇中路店)","4",17,15,15,0,66,"local","杨浦区",121.52942,31.28566,1,0,0,NA
"289",502144,"陈家私菜坊","3",16,12,12,69,54,"local","长宁区",121.42713,31.19888,0,0,0,NA
"290",502166,"小城火锅(东方店)","3",15,14,14,30,65,"hotpot","浦东新区",121.52084,31.23514,1,0,0,NA
"291",502170,"敦煌小亭(静安寺店)","4",20,14,13,0,34,"western_china","静安区",121.44688,31.22707,0,1,1,NA
"292",502172,"福禄寿司","2",12,10,10,6,47,"japan","徐汇区",121.45876,31.21714,0,0,0,NA
"293",502186,"小南国(国发店)","4",20,19,17,125,185,"local","浦东新区",121.51043,31.23705,1,0,0,NA
"294",502203,"咖喱工房(黄浦店)","2",13,12,11,0,34,"japan","黄浦区",121.47966,31.23295,0,1,1,NA
"295",502220,"好家福酒店","3",17,14,14,0,92,"local","闵行区",121.33027,31.16931,1,0,0,NA
"296",502229,"胡乔火锅","2",14,9,11,13,62,"hotpot","浦东新区",121.52605,31.21145,0,0,0,NA
"297",502236,"屋企汤馆(淮海店)","3",17,15,14,0,70,"guangdong","卢湾区",121.47087,31.2219,0,1,1,NA
"298",502355,"小南国日式烧烤(正大店)","4.5",25,23,20,867,203,"japan","浦东新区",121.49905,31.23668,1,0,0,NA
"299",502367,"乔老爷","3.5",21,14,13,263,51,"guangdong","闵行区",121.37152,31.18215,0,1,1,NA
"300",502377,"七宝老饭店","2",15,12,11,75,76,"local","闵行区",121.3527,31.15353,0,0,0,NA
"301",502385,"和记小菜(古美店)","4",20,18,14,0,82,"local","闵行区",121.385,31.13842,1,0,0,NA
"302",502392,"一亨馆","3",17,13,13,10,45,"local","青浦区",121.24782,31.3901,0,0,0,NA
"303",502409,"一品粤珍(田林店)","4",20,19,18,0,103,"guangdong","徐汇区",121.4286,31.17484,1,0,0,NA
"304",502413,"申汇轩(伊犁路店)","4",17,23,16,0,183,"local","长宁区",121.40766,31.20094,1,1,1,NA
"305",502416,"南海饭店","3",18,12,12,31,27,"local","黄浦区",121.49048,31.23194,0,0,0,NA
"306",502422,"新太郎","4.5",23,23,23,577,381,"japan","静安区",121.46236,31.22727,1,0,0,NA
"307",502426,"Le Saleya(长乐路店)","4",24,23,22,0,169,"western","徐汇区",121.45543,31.21973,0,1,1,NA
"308",502427,"酒是爱(泰康路店)","4.5",21,22,22,214,171,"western","卢湾区",121.46973,31.20786,0,1,1,NA
"309",502445,"牧羊人家(彭浦店)","3",15,13,13,0,58,"hotpot","闸北区",121.44828,31.31694,1,1,1,NA
"310",502456,"吴记老锅底麻辣火锅(飘鹰店)","4",20,13,15,0,68,"hotpot","虹口区",121.4873,31.2457,0,0,0,NA
"311",502498,"明轩御膳(龙东大道店)","3.5",17,17,14,25,106,"guangdong","浦东新区",121.63064,31.22243,0,0,0,NA
"312",502499,"大学路(杨浦店)","3.5",20,13,16,223,43,"south_korea","杨浦区",121.50457,31.30151,1,1,1,NA
"313",502504,"Tima Harbour(镇宁店)","4.5",23,22,21,4035,59,"western","长宁区",121.43832,31.21531,0,1,1,NA
"314",502510,"云酒楼","3",15,15,13,54,93,"local","虹口区",121.49608,31.26225,1,1,1,NA
"315",502513,"兰亭餐厅","4",25,11,16,5518,45,"local","卢湾区",121.47603,31.22238,0,1,1,NA
"316",502527,"和记渔村(中兴路店)","3",16,14,14,0,94,"local","闸北区",121.46479,31.25243,1,0,0,NA
"317",502532,"俏江南(正大广场店)","4",19,25,20,712,185,"sichuan","浦东新区",121.49905,31.23668,1,0,0,NA
"318",502533,"花筐","4",22,23,24,0,419,"japan","静安区",121.45207,31.22663,0,0,0,NA
"319",502536,"异乡口福","4",19,16,16,0,65,"hotpot","浦东新区",121.55661,31.20088,0,0,0,NA
"320",502542,"上雅铁板烧(徐汇店)","5",26,24,26,453,574,"japan","徐汇区",121.43791,31.18881,1,0,0,NA
"321",502567,"荣日本料理(兴义店)","4",22,18,18,0,150,"japan","长宁区",121.40379,31.20455,1,1,1,NA
"322",502580,"明宫御景园","4",15,24,17,0,215,"local","浦东新区",121.52391,31.22522,0,0,0,NA
"323",502613,"农圃饭店","4",21,19,19,0,240,"guangdong","长宁区",121.38397,31.19644,1,0,0,NA
"324",502614,"兜率宫(广贤路店)","3.5",20,14,15,180,77,"hotpot","闵行区",121.38131,31.11023,1,0,0,NA
"325",502617,"牧羊人家(天山店)","2",14,10,10,31,66,"hotpot","长宁区",121.35896,31.21762,1,0,0,NA
"326",502624,"陆家庄(北艾店)","4",21,15,15,0,73,"local","浦东新区",121.53128,31.18191,1,0,0,NA
"327",502628,"葡京茶餐厅(遵义店)","3.5",19,15,14,320,61,"guangdong","长宁区",121.40692,31.20765,0,1,1,NA
"328",502630,"鱼寿司亭","3.5",18,19,16,1265,89,"japan","徐汇区",121.43964,31.19392,1,0,0,NA
"329",502631,"Azul Tapas lounge","4.5",22,22,20,2237,169,"western","徐汇区",121.45049,31.20868,0,1,1,NA
"330",502636,"东北四季饺子王(茅台路店)","3",18,10,13,36,37,"northeast","长宁区",121.40125,31.21001,0,1,1,NA
"331",502639,"Tima Harbour(虹桥店)","4",22,19,19,1589,48,"western","长宁区",121.40692,31.20765,0,1,1,NA
"332",502642,"小银杏川菜","3.5",19,13,15,25,57,"sichuan","闵行区",121.37231,31.11066,1,0,0,NA
"333",502648,"老洋房花园饭店","4",19,26,18,0,180,"local","卢湾区",121.46409,31.20929,1,0,0,NA
"334",502654,"东北人(水城店)","4",20,20,20,0,63,"northeast","长宁区",121.39095,31.21076,1,1,1,NA
"335",502660,"德林火锅(南丹店)","3",21,9,10,0,47,"hotpot","徐汇区",121.44184,31.19021,1,0,0,NA
"336",502668,"海上阿叔(黄浦店)","4",21,23,19,0,152,"local","黄浦区",121.48724,31.23216,1,0,0,NA
"337",502677,"湘情酒店","4",20,15,15,0,66,"hunan","浦东新区",121.52853,31.24057,1,0,0,NA
"338",502681,"志超酒家(浦东店)","3",17,10,12,10,37,"local","浦东新区",121.52302,31.21923,0,0,0,NA
"339",502692,"新昌润(彭浦店)","2",15,12,11,17,71,"local","闸北区",121.46018,31.31628,1,0,0,NA
"340",502693,"新昌润(黄浦店)","2",15,11,11,0,54,"local","黄浦区",121.46995,31.23599,0,0,0,NA
"341",502699,"岩日本料理","4",19,13,20,0,126,"japan","卢湾区",121.46003,31.22293,0,0,0,NA
"342",502710,"西湘记","4",18,17,15,0,55,"hunan","徐汇区",121.45814,31.20172,1,1,1,NA
"343",502717,"蜀华楼(年家浜路店)","3",18,13,13,0,45,"hotpot","浦东新区",121.57807,31.11522,1,0,0,NA
"344",502731,"鲜鱼坊(中山北路店)","4",20,12,13,0,67,"local","普陀区",121.43225,31.25005,0,1,1,NA
"345",502732,"贵竹园酒家","3",17,14,14,0,61,"local","长宁区",121.41224,31.21245,0,0,0,NA
"346",502743,"上海石库门(普陀店)","2",14,14,12,0,80,"local","普陀区",121.41922,31.23453,1,0,0,NA
"347",502799,"尚谦(卢湾店)","3.5",19,13,14,48,78,"local","卢湾区",121.48281,31.20889,0,0,0,NA
"348",502808,"百鲜楼","4",17,18,15,0,116,"local","杨浦区",121.51087,31.29822,1,0,0,NA
"349",502816,"盛贺美(黄浦店)","4",19,17,17,0,58,"japan","黄浦区",121.47778,31.23243,0,1,1,NA
"350",502827,"乔式大馅水饺馆","2",15,10,11,0,23,"northeast","徐汇区",121.45667,31.19917,0,0,0,NA
"351",502846,"虹林阁","2",15,11,12,0,52,"local","杨浦区",121.50907,31.2728,1,0,0,NA
"352",502851,"川香馆","3.5",20,14,16,14,21,"sichuan","虹口区",121.47896,31.28233,0,0,0,NA
"353",502852,"爱本餐厅","3",16,11,12,0,15,"local","虹口区",121.48551,31.27889,0,0,0,NA
"354",502873,"Kathleen's 5 Rooftop Restaurant & Bar","4.5",18,30,24,2583,204,"western","黄浦区",121.47306,31.23217,0,1,1,NA
"355",502892,"武东饭店","3",17,11,13,21,22,"sichuan","杨浦区",121.50087,31.30079,0,0,0,NA
"356",502896,"绍酒香","2",14,11,10,0,47,"local","杨浦区",121.50379,31.29385,0,0,0,NA
"357",502899,"Good Friend(杨浦店)","3",16,12,13,0,37,"south_korea","杨浦区",121.50379,31.29385,0,0,0,NA
"358",502904,"来来火锅","4",17,15,15,0,84,"hotpot","长宁区",121.39771,31.20596,0,0,0,NA
"359",502906,"锦江大厨(四平路店)","3",16,16,15,30,81,"local","杨浦区",121.50635,31.28221,1,0,0,NA
"360",502908,"新蓝天餐厅","3",16,13,13,2,87,"local","杨浦区",121.51638,31.29935,0,0,0,NA
"361",502910,"三玛璐酒楼","4",23,14,17,0,64,"local","黄浦区",121.48252,31.23489,1,0,0,NA
"362",502928,"堡盛茶餐厅(密云路店)","3",15,14,13,31,18,"guangdong","虹口区",121.49607,31.28266,0,1,1,NA
"363",502931,"乐园石头烧烤餐厅","3.5",17,18,17,72,166,"western","卢湾区",121.47465,31.21985,0,0,0,NA
"364",502941,"亚龙大酒店","4",20,20,20,0,120,"guangdong","浦东新区",121.5664,31.25325,1,1,1,NA
"365",502950,"麦盛莉(彭浦店)","3",16,13,13,71,81,"local","闸北区",121.46017,31.31723,1,0,0,NA
"366",502967,"瓦片鱼特色川味馆(塘沽路店)","3",20,8,12,0,33,"sichuan","虹口区",121.49209,31.24781,0,1,1,NA
"367",502973,"新翠华港式茶餐厅","3",17,13,15,0,30,"guangdong","长宁区",121.3973,31.21468,1,1,1,NA
"368",502985,"东上海大酒店(上南店)","2",13,9,9,0,80,"local","浦东新区",121.49593,31.17096,1,0,0,NA
"369",502988,"菽心阁","3.5",19,12,13,42,61,"sichuan","杨浦区",121.50464,31.27223,0,0,0,NA
"370",503004,"湘菜馆","3",18,12,14,3,43,"hunan","虹口区",121.48966,31.26205,0,0,0,NA
"371",503011,"香格格","2",14,11,10,19,28,"local","浦东新区",121.51338,31.23507,0,0,0,NA
"372",503016,"云龙韩国料理(龙阳店)","3.5",17,16,16,47,72,"south_korea","浦东新区",121.55443,31.19975,1,1,1,NA
"373",503038,"和平官邸(汾阳路店)","4.5",20,29,21,1159,389,"local","徐汇区",121.45234,31.20926,1,0,0,NA
"374",503039,"一品全大酒店(桃浦店)","2",14,13,12,0,82,"local","普陀区",121.35417,31.28172,1,0,0,NA
"375",503056,"JW万豪加州扒房","5",23,28,23,0,375,"western","静安区",121.47033,31.23053,1,1,1,NA
"376",503064,"吴记老锅底麻辣火锅(裕德店)","3",17,12,11,0,82,"hotpot","徐汇区",121.43552,31.18494,1,0,0,NA
"377",503068,"福临港式烧味馆","3",18,10,12,115,20,"guangdong","静安区",121.43669,31.2212,0,1,1,NA
"378",503082,"湖南正宗乡土风味","3",17,13,13,7,47,"hunan","徐汇区",121.44676,31.18229,0,0,0,NA
"379",503085,"跃民大酒店(东陆店)","2",12,11,11,9,56,"local","浦东新区",121.59883,31.27693,1,0,0,NA
"380",503111,"台台缘时尚火锅(上南店)","3",16,12,12,0,53,"hotpot","浦东新区",121.49611,31.17001,1,0,0,NA
"381",503122,"锦江大厨(长宁店)","4",19,15,17,0,63,"local","长宁区",121.40718,31.21735,1,0,0,NA
"382",503130,"黄腾酒家","2",16,11,11,0,58,"local","黄浦区",121.47097,31.23427,1,0,0,NA
"383",503132,"清梅居","3.5",21,10,14,261,75,"hotpot","黄浦区",121.4698,31.23348,0,0,0,NA
"384",503138,"江村寨子韩国料理(浦东南路店)","4",20,10,17,0,45,"south_korea","浦东新区",121.51823,31.2128,1,1,1,NA
"385",503143,"兰日本料理","3.5",17,17,14,64,89,"japan","浦东新区",121.58691,31.24177,1,0,0,NA
"386",503145,"穆斯林饮食店","3",21,8,11,301,22,"western_china","黄浦区",121.48056,31.23121,0,1,1,NA
"387",503147,"小肥羊(莘谭路店)","3.5",20,16,14,71,68,"hotpot","闵行区",121.37027,31.10749,1,1,1,NA
"388",503156,"大阿福","3",17,14,15,10,40,"local","浦东新区",121.52939,31.22876,0,0,0,NA
"389",503158,"湘泉乡村土菜馆(虹桥店)","3",17,12,13,11,53,"hunan","闵行区",121.37355,31.18706,0,0,0,NA
"390",503165,"兰心餐厅","4",24,10,16,5622,60,"local","卢湾区",121.4599,31.22168,1,1,1,NA
"391",503176,"小南国(正大广场店)","4",21,22,18,1095,164,"local","浦东新区",121.49905,31.23668,1,0,0,NA
"392",503178,"真味川菜(梅岭店)","3.5",19,12,15,50,45,"sichuan","普陀区",121.40822,31.23362,1,1,1,NA
"393",503204,"万丽轩(淳大万丽店)","4",20,23,21,0,152,"guangdong","浦东新区",121.5527,31.22364,1,0,0,NA
"394",503206,"翡翠园中餐厅","4.5",21,24,22,196,148,"guangdong","长宁区",121.40554,31.20364,0,0,0,NA
"395",503208,"翠竹小馆","4",21,22,20,376,120,"guangdong","长宁区",121.40583,31.20294,1,0,0,NA
"396",503209,"春申苑","4",18,22,19,0,183,"local","浦东新区",121.5336,31.21075,0,0,0,NA
"397",503211,"晶水坊","4",19,23,20,8,238,"guangdong","浦东新区",121.5336,31.21075,0,0,0,NA
"398",503213,"东方食苑","4",18,19,19,35,96,"local","浦东新区",121.52165,31.22956,0,0,0,NA
"399",503225,"今啤主题酒吧","3",16,14,14,6,100,"western","徐汇区",121.45329,31.21005,0,0,0,NA
"400",503254,"怡福楼","2",14,11,13,0,58,"sichuan","浦东新区",121.52586,31.21191,1,0,0,NA
"401",503270,"千里香火锅","4",18,13,15,0,51,"hotpot","闵行区",121.36804,31.1815,0,0,0,NA
"402",503295,"麦盛莉(高桥店)","3",16,15,14,0,84,"local","浦东新区",121.80799,31.00715,1,0,0,NA
"403",503298,"蜀国川菜(闸北店)","2",15,10,10,0,70,"sichuan","闸北区",121.45978,31.31095,1,0,0,NA
"404",503312,"JW万豪酒店万豪轩","4.5",23,26,22,299,213,"guangdong","黄浦区",121.46879,31.23091,1,1,1,NA
"405",503315,"渝信川菜(招商局店)","4",24,21,18,0,90,"sichuan","静安区",121.46658,31.22773,1,0,0,NA
"406",503316,"悦庭","3",16,15,14,4,75,"local","徐汇区",121.43465,31.17229,0,0,0,NA
"407",503321,"草津堂小菜馆(梅川路店)","2",13,11,11,13,50,"local","普陀区",121.37897,31.24518,0,0,0,NA
"408",503343,"香港仔码头茶餐厅(河南中路店)","3",17,11,13,216,40,"guangdong","黄浦区",121.48525,31.23719,0,1,1,NA
"409",503353,"王品台塑牛排(张杨店)","5",23,26,28,0,286,"western","浦东新区",121.51679,31.22715,1,1,1,NA
"410",503354,"霞","4",20,20,20,19,230,"japan","长宁区",121.40583,31.20292,0,0,0,NA
"411",503367,"牧羊寨","2",15,11,12,16,48,"hotpot","浦东新区",121.61293,31.19923,0,0,0,NA
"412",503372,"鼎丰人家(德平店)","3",17,11,12,0,61,"local","浦东新区",121.55798,31.25295,1,0,0,NA
"413",503393,"蜀国川菜(虹口店)","3.5",19,15,15,63,59,"sichuan","虹口区",121.49339,31.2865,1,0,0,NA
"414",503404,"苏武牧羊(杨浦店)","3",17,12,12,156,57,"hotpot","杨浦区",121.53312,31.28102,1,0,0,NA
"415",503405,"滴水洞(东平店)","3",17,16,13,0,79,"hunan","徐汇区",121.45121,31.20832,0,1,1,NA
"416",503420,"小梅园","3",18,14,13,79,55,"local","徐汇区",121.41869,31.13774,1,0,0,NA
"417",503422,"海杰大酒店","2",15,12,11,1,72,"hunan","闸北区",121.45673,31.24189,0,0,0,NA
"418",503437,"万丰川菜馆","4",21,13,17,85,29,"sichuan","浦东新区",121.52092,31.24002,0,0,0,NA
"419",503438,"岳阳楼记","4",18,12,17,0,49,"hunan","浦东新区",121.50486,31.17352,1,1,1,NA
"420",503444,"上海姥姥","4",21,17,16,1044,66,"local","黄浦区",121.48901,31.2354,0,1,1,NA
"421",503447,"旭日屋(襄阳南路店)","4",22,17,22,0,132,"japan","徐汇区",121.4589,31.20287,1,1,1,NA
"422",503452,"德国乡村西餐厅","4",22,23,20,0,144,"western","闵行区",121.38541,31.19076,1,1,1,NA
"423",503471,"明珠港湾","4",17,19,16,0,170,"guangdong","虹口区",121.49144,31.2439,0,0,0,NA
"424",503477,"生活时尚大酒店(陆家浜店)","4",18,18,18,0,105,"guangdong","黄浦区",121.48894,31.21255,1,0,0,NA
"425",503481,"临江西餐厅","4",19,20,18,6,140,"western","浦东新区",121.51837,31.21229,0,0,0,NA
"426",503492,"怡妮新疆风味","4",23,12,15,364,41,"western_china","虹口区",121.48046,31.26589,0,1,1,NA
"427",503493,"梨花园韩国料理","4",20,21,19,0,116,"south_korea","浦东新区",121.52865,31.22247,0,0,0,NA
"428",503497,"小白桦酒家","4",22,15,17,754,82,"local","徐汇区",121.44427,31.19846,1,0,0,NA
"429",503509,"圆苑酒家(梅龙镇店)","4",21,19,16,0,135,"local","静安区",121.45713,31.22928,1,0,0,NA
